transaction_id,user_id,transaction_date,amount
TX-11330,USR-0434,2025-03-02,99
TX-11331,USR-0434,2025-04-02,99
TX-11332,USR-0435,2025-07-14,299
TX-11333,USR-0436,2025-07-07,999
TX-11334,USR-0436,2025-08-06,999
TX-11335,USR-0436,2025-09-06,999
TX-11336,USR-0436,2025-10-06,999
TX-11337,USR-0436,2025-11-06,999
TX-11338,USR-0436,2025-12-06,999
TX-11339,USR-0437,2025-04-12,99
TX-11340,USR-0437,2025-05-12,99
TX-11341,USR-0438,2025-09-20,999
TX-11342,USR-0438,2025-10-20,999
TX-11343,USR-0438,2025-11-20,999
TX-11344,USR-0439,2025-01-12,299
TX-11345,USR-0440,2025-04-10,999
TX-11346,USR-0440,2025-05-10,999
TX-11347,USR-0440,2025-06-10,999
TX-11348,USR-0440,2025-07-10,999
TX-11349,USR-0440,2025-08-10,999
TX-11350,USR-0440,2025-09-09,999
TX-11351,USR-0440,2025-10-10,999
TX-11352,USR-0440,2025-11-09,999
TX-11353,USR-0440,2025-12-10,999
TX-11354,USR-0441,2025-01-08,99
TX-11355,USR-0441,2025-02-07,99
TX-11356,USR-0441,2025-03-10,99
TX-11357,USR-0442,2025-08-08,99
TX-11358,USR-0443,2025-06-04,99
TX-11359,USR-0444,2025-08-25,99
TX-11360,USR-0445,2025-07-10,99
TX-11361,USR-0445,2025-08-09,99
TX-11362,USR-0446,2025-03-09,99
TX-11363,USR-0446,2025-04-08,99
TX-11364,USR-0447,2025-10-09,299
TX-11365,USR-0447,2025-11-08,299
TX-11366,USR-0447,2025-12-09,299
TX-11367,USR-0448,2025-12-01,99
TX-11368,USR-0449,2025-09-20,299
TX-11369,USR-0449,2025-10-20,299
TX-11370,USR-0449,2025-11-20,299
TX-11371,USR-0450,2025-04-04,99
TX-11372,USR-0450,2025-05-04,99
TX-11373,USR-0450,2025-06-04,99
TX-11374,USR-0450,2025-07-04,99
TX-11375,USR-0450,2025-08-04,99
TX-11376,USR-0451,2025-02-25,99
TX-11377,USR-0451,2025-03-27,99
TX-11378,USR-0451,2025-04-27,99
TX-11379,USR-0451,2025-05-27,99
TX-11380,USR-0451,2025-06-27,99
TX-11381,USR-0452,2025-08-12,299
TX-11382,USR-0453,2025-09-25,99
TX-11383,USR-0453,2025-10-25,99
TX-11384,USR-0453,2025-11-25,99
TX-11385,USR-0453,2025-12-25,99
TX-11386,USR-0454,2025-11-04,299
TX-11387,USR-0454,2025-12-04,299
TX-11388,USR-0455,2025-08-09,99
TX-11389,USR-0455,2025-09-08,99
TX-11390,USR-0455,2025-10-09,99
TX-11391,USR-0455,2025-11-08,99
TX-11392,USR-0455,2025-12-09,99
TX-11393,USR-0456,2025-06-22,299
TX-11394,USR-0456,2025-07-22,299
TX-11395,USR-0456,2025-08-22,299
TX-11396,USR-0457,2025-06-12,99
TX-11397,USR-0457,2025-07-12,99
TX-11398,USR-0458,2025-07-01,99
TX-11399,USR-0458,2025-07-31,99
TX-11400,USR-0458,2025-08-31,99
TX-11401,USR-0459,2025-02-10,99
TX-11402,USR-0459,2025-03-12,99
TX-11403,USR-0459,2025-04-12,99
TX-11404,USR-0459,2025-05-12,99
TX-11405,USR-0460,2025-06-23,99
TX-11406,USR-0460,2025-07-23,99
TX-11407,USR-0460,2025-08-23,99
TX-11408,USR-0461,2025-12-15,99
TX-11409,USR-0462,2025-09-25,99
TX-11410,USR-0462,2025-10-25,99
TX-11411,USR-0463,2025-08-15,299
TX-11412,USR-0463,2025-09-14,299
TX-11413,USR-0463,2025-10-15,299
TX-11414,USR-0463,2025-11-14,299
TX-11415,USR-0464,2025-07-03,99
TX-11416,USR-0465,2025-04-24,99
TX-11417,USR-0466,2025-06-26,99
TX-11418,USR-0467,2025-06-18,99
TX-11419,USR-0467,2025-07-18,99
TX-11420,USR-0467,2025-08-18,99
TX-11421,USR-0467,2025-09-17,99
TX-11422,USR-0468,2025-02-09,99
TX-11423,USR-0468,2025-03-11,99
TX-11424,USR-0468,2025-04-11,99
TX-11425,USR-0469,2025-08-11,299
TX-11426,USR-0469,2025-09-10,299
TX-11427,USR-0469,2025-10-11,299
TX-11428,USR-0470,2025-10-02,99
TX-11429,USR-0470,2025-11-01,99
TX-11430,USR-0470,2025-12-02,99
TX-11431,USR-0471,2025-10-24,299
TX-11432,USR-0471,2025-11-23,299
TX-11433,USR-0471,2025-12-24,299
TX-11434,USR-0472,2025-10-23,99
TX-11435,USR-0472,2025-11-22,99
TX-11436,USR-0472,2025-12-23,99
TX-11437,USR-0473,2025-12-03,99
TX-11438,USR-0474,2025-03-25,999
TX-11439,USR-0474,2025-04-24,999
TX-11440,USR-0474,2025-05-25,999
TX-11441,USR-0474,2025-06-24,999
TX-11442,USR-0474,2025-07-25,999
TX-11443,USR-0474,2025-08-24,999
TX-11444,USR-0474,2025-09-24,999
TX-11445,USR-0474,2025-10-24,999
TX-11446,USR-0475,2025-07-06,99
TX-11447,USR-0475,2025-08-05,99
TX-11448,USR-0475,2025-09-05,99
TX-11449,USR-0475,2025-10-05,99
TX-11450,USR-0475,2025-11-05,99
TX-11451,USR-0476,2025-12-07,99
TX-11452,USR-0477,2025-07-21,99
TX-11453,USR-0477,2025-08-20,99
TX-11454,USR-0477,2025-09-20,99
TX-11455,USR-0478,2025-05-14,99
TX-11456,USR-0479,2025-12-22,999
TX-11457,USR-0480,2025-07-05,99
TX-11458,USR-0480,2025-08-04,99
TX-11459,USR-0480,2025-09-04,99
TX-11460,USR-0480,2025-10-04,99
TX-11461,USR-0481,2025-06-10,999
TX-11462,USR-0481,2025-07-10,999
TX-11463,USR-0481,2025-08-10,999
TX-11464,USR-0482,2025-07-27,299
TX-11465,USR-0482,2025-08-26,299
TX-11466,USR-0482,2025-09-26,299
TX-11467,USR-0483,2025-04-09,99
TX-11468,USR-0483,2025-05-09,99
TX-11469,USR-0483,2025-06-09,99
TX-11470,USR-0483,2025-07-09,99
TX-11471,USR-0483,2025-08-09,99
TX-11472,USR-0483,2025-09-08,99
TX-11473,USR-0483,2025-10-09,99
TX-11474,USR-0483,2025-11-08,99
TX-11475,USR-0484,2025-04-23,99
TX-11476,USR-0484,2025-05-23,99
TX-11477,USR-0484,2025-06-23,99
TX-11478,USR-0485,2025-09-07,299
TX-11479,USR-0485,2025-10-07,299
TX-11480,USR-0485,2025-11-07,299
TX-11481,USR-0485,2025-12-07,299
TX-11482,USR-0486,2025-10-22,299
TX-11483,USR-0487,2025-04-26,299
TX-11484,USR-0487,2025-05-26,299
TX-11485,USR-0487,2025-06-26,299
TX-11486,USR-0487,2025-07-26,299
TX-11487,USR-0488,2025-10-02,99
TX-11488,USR-0489,2025-11-05,299
TX-11489,USR-0489,2025-12-05,299
TX-11490,USR-0490,2025-09-05,99
TX-11491,USR-0490,2025-10-05,99
TX-11492,USR-0490,2025-11-05,99
TX-11493,USR-0490,2025-12-05,99
TX-11494,USR-0491,2025-01-11,99
TX-11495,USR-0491,2025-02-10,99
TX-11496,USR-0492,2025-11-28,99
TX-11497,USR-0493,2025-02-05,99
TX-11498,USR-0493,2025-03-07,99
TX-11499,USR-0493,2025-04-07,99
TX-11500,USR-0494,2025-10-25,99
TX-11501,USR-0494,2025-11-24,99
TX-11502,USR-0494,2025-12-25,99
TX-11503,USR-0495,2025-04-02,99
TX-11504,USR-0496,2025-12-19,999
TX-11505,USR-0497,2025-05-21,299
TX-11506,USR-0497,2025-06-20,299
TX-11507,USR-0497,2025-07-21,299
TX-11508,USR-0497,2025-08-20,299
TX-11509,USR-0497,2025-09-20,299
TX-11510,USR-0497,2025-10-20,299
TX-11511,USR-0498,2025-03-24,99
TX-11512,USR-0498,2025-04-23,99
TX-11513,USR-0498,2025-05-24,99
TX-11514,USR-0498,2025-06-23,99
TX-11515,USR-0498,2025-07-24,99
TX-11516,USR-0499,2025-04-28,99
TX-11517,USR-0499,2025-05-28,99
TX-11518,USR-0499,2025-06-28,99
TX-11519,USR-0499,2025-07-28,99
TX-11520,USR-0499,2025-08-28,99
TX-11521,USR-0500,2025-10-09,99
TX-11522,USR-0500,2025-11-08,99
TX-11523,USR-0500,2025-12-09,99
TX-11524,USR-0501,2025-09-08,99
TX-11525,USR-0501,2025-10-08,99
TX-11526,USR-0501,2025-11-08,99
TX-11527,USR-0501,2025-12-08,99
TX-11528,USR-0502,2025-10-15,99
TX-11529,USR-0502,2025-11-14,99
TX-11530,USR-0502,2025-12-15,99
TX-11531,USR-0503,2025-11-05,99
TX-11532,USR-0504,2025-02-27,99
TX-11533,USR-0504,2025-03-29,99
TX-11534,USR-0504,2025-04-29,99
TX-11535,USR-0505,2025-05-04,999
TX-11536,USR-0505,2025-06-03,999
TX-11537,USR-0505,2025-07-04,999
TX-11538,USR-0505,2025-08-03,999
TX-11539,USR-0506,2025-09-14,299
TX-11540,USR-0506,2025-10-14,299
TX-11541,USR-0506,2025-11-14,299
TX-11542,USR-0506,2025-12-14,299
TX-11543,USR-0507,2025-10-07,99
TX-11544,USR-0507,2025-11-06,99
TX-11545,USR-0508,2025-03-25,299
TX-11546,USR-0509,2025-10-06,99
TX-11547,USR-0509,2025-11-05,99
TX-11548,USR-0509,2025-12-06,99
TX-11549,USR-0510,2025-01-05,99
TX-11550,USR-0510,2025-02-04,99
TX-11551,USR-0511,2025-07-15,99
TX-11552,USR-0511,2025-08-14,99
TX-11553,USR-0511,2025-09-14,99
TX-11554,USR-0511,2025-10-14,99
TX-11555,USR-0512,2025-06-12,99
TX-11556,USR-0512,2025-07-12,99
TX-11557,USR-0512,2025-08-12,99
TX-11558,USR-0513,2025-10-19,99
TX-11559,USR-0513,2025-11-18,99
TX-11560,USR-0513,2025-12-19,99
TX-11561,USR-0514,2025-05-24,999
TX-11562,USR-0514,2025-06-23,999
TX-11563,USR-0514,2025-07-24,999
TX-11564,USR-0515,2025-01-28,299
TX-11565,USR-0515,2025-02-27,299
TX-11566,USR-0516,2025-05-03,299
TX-11567,USR-0516,2025-06-02,299
TX-11568,USR-0516,2025-07-03,299
TX-11569,USR-0516,2025-08-02,299
TX-11570,USR-0516,2025-09-02,299
TX-11571,USR-0516,2025-10-02,299
TX-11572,USR-0516,2025-11-02,299
TX-11573,USR-0517,2025-11-13,99
TX-11574,USR-0517,2025-12-13,99
TX-11575,USR-0518,2025-07-14,99
TX-11576,USR-0519,2025-05-11,299
TX-11577,USR-0519,2025-06-10,299
TX-11578,USR-0519,2025-07-11,299
TX-11579,USR-0519,2025-08-10,299
TX-11580,USR-0519,2025-09-10,299
TX-11581,USR-0519,2025-10-10,299
TX-11582,USR-0519,2025-11-10,299
TX-11583,USR-0519,2025-12-10,299
TX-11584,USR-0520,2025-11-18,99
TX-11585,USR-0520,2025-12-18,99
TX-11586,USR-0521,2025-10-29,99
TX-11587,USR-0521,2025-11-28,99
TX-11588,USR-0522,2025-05-25,299
TX-11589,USR-0522,2025-06-24,299
TX-11590,USR-0522,2025-07-25,299
TX-11591,USR-0522,2025-08-24,299
TX-11592,USR-0522,2025-09-24,299
TX-11593,USR-0522,2025-10-24,299
TX-11594,USR-0522,2025-11-24,299
TX-11595,USR-0523,2025-11-05,99
TX-11596,USR-0524,2025-09-21,99
TX-11597,USR-0524,2025-10-21,99
TX-11598,USR-0524,2025-11-21,99
TX-11599,USR-0524,2025-12-21,99
TX-11600,USR-0525,2025-04-02,299
TX-11601,USR-0525,2025-05-02,299
TX-11602,USR-0525,2025-06-02,299
TX-11603,USR-0525,2025-07-02,299
TX-11604,USR-0525,2025-08-02,299
TX-11605,USR-0526,2025-04-24,999
TX-11606,USR-0526,2025-05-24,999
TX-11607,USR-0527,2025-02-08,99
TX-11608,USR-0527,2025-03-10,99
TX-11609,USR-0527,2025-04-10,99
TX-11610,USR-0528,2025-11-23,99
TX-11611,USR-0528,2025-12-23,99
TX-11612,USR-0529,2025-11-04,999
TX-11613,USR-0529,2025-12-04,999
TX-11614,USR-0530,2025-08-29,99
TX-11615,USR-0531,2025-05-28,99
TX-11616,USR-0531,2025-06-27,99
TX-11617,USR-0531,2025-07-28,99
TX-11618,USR-0531,2025-08-27,99
TX-11619,USR-0532,2025-07-08,99
TX-11620,USR-0532,2025-08-07,99
TX-11621,USR-0533,2025-08-13,99
TX-11622,USR-0534,2025-12-02,99
TX-11623,USR-0535,2025-11-14,99
TX-11624,USR-0535,2025-12-14,99
TX-11625,USR-0536,2025-07-02,99
TX-11626,USR-0536,2025-08-01,99
TX-11627,USR-0536,2025-09-01,99
TX-11628,USR-0536,2025-10-01,99
TX-11629,USR-0537,2025-12-09,99
TX-11630,USR-0538,2025-06-11,999
TX-11631,USR-0538,2025-07-11,999
TX-11632,USR-0539,2025-12-23,999
TX-11633,USR-0540,2025-08-09,99
TX-11634,USR-0541,2025-03-07,299
TX-11635,USR-0542,2025-04-19,299
TX-11636,USR-0542,2025-05-19,299
TX-11637,USR-0542,2025-06-19,299
TX-11638,USR-0542,2025-07-19,299
TX-11639,USR-0543,2025-12-04,99
TX-11640,USR-0544,2025-07-03,99
TX-11641,USR-0544,2025-08-02,99
TX-11642,USR-0544,2025-09-02,99
TX-11643,USR-0544,2025-10-02,99
TX-11644,USR-0544,2025-11-02,99
TX-11645,USR-0545,2025-07-08,299
TX-11646,USR-0545,2025-08-07,299
TX-11647,USR-0545,2025-09-07,299
TX-11648,USR-0545,2025-10-07,299
TX-11649,USR-0546,2025-01-10,99
TX-11650,USR-0547,2025-10-24,99
TX-11651,USR-0547,2025-11-23,99
TX-11652,USR-0547,2025-12-24,99
TX-11653,USR-0548,2025-11-09,99
TX-11654,USR-0548,2025-12-09,99
TX-11655,USR-0549,2025-06-26,999
TX-11656,USR-0549,2025-07-26,999
TX-11657,USR-0549,2025-08-26,999
TX-11658,USR-0549,2025-09-25,999
TX-11659,USR-0549,2025-10-26,999
TX-11660,USR-0549,2025-11-25,999
TX-11661,USR-0549,2025-12-26,999
TX-11662,USR-0550,2025-01-07,99
TX-11663,USR-0550,2025-02-06,99
TX-11664,USR-0551,2025-04-20,99
TX-11665,USR-0551,2025-05-20,99
TX-11666,USR-0552,2025-12-22,999
TX-11667,USR-0553,2025-02-09,299
TX-11668,USR-0553,2025-03-11,299
TX-11669,USR-0553,2025-04-11,299
TX-11670,USR-0554,2025-03-25,99
TX-11671,USR-0555,2025-08-09,99
TX-11672,USR-0555,2025-09-08,99
TX-11673,USR-0555,2025-10-09,99
TX-11674,USR-0556,2025-03-08,299
TX-11675,USR-0557,2025-11-17,299
TX-11676,USR-0557,2025-12-17,299
TX-11677,USR-0558,2025-11-14,99
TX-11678,USR-0558,2025-12-14,99
TX-11679,USR-0559,2025-03-20,99
TX-11680,USR-0559,2025-04-19,99
TX-11681,USR-0559,2025-05-20,99
TX-11682,USR-0559,2025-06-19,99
TX-11683,USR-0559,2025-07-20,99
TX-11684,USR-0560,2025-07-14,299
TX-11685,USR-0560,2025-08-13,299
TX-11686,USR-0560,2025-09-13,299
TX-11687,USR-0560,2025-10-13,299
TX-11688,USR-0561,2025-08-31,99
TX-11689,USR-0561,2025-09-30,99
TX-11690,USR-0561,2025-10-31,99
TX-11691,USR-0561,2025-11-30,99
TX-11692,USR-0562,2025-12-17,299
TX-11693,USR-0563,2025-01-25,99
TX-11694,USR-0563,2025-02-24,99
TX-11695,USR-0563,2025-03-27,99
TX-11696,USR-0563,2025-04-26,99
TX-11697,USR-0563,2025-05-27,99
TX-11698,USR-0563,2025-06-26,99
TX-11699,USR-0563,2025-07-27,99
TX-11700,USR-0564,2025-01-04,999
TX-11701,USR-0564,2025-02-03,999
TX-11702,USR-0564,2025-03-06,999
TX-11703,USR-0564,2025-04-05,999
TX-11704,USR-0565,2025-07-17,299
TX-11705,USR-0565,2025-08-16,299
TX-11706,USR-0565,2025-09-16,299
TX-11707,USR-0565,2025-10-16,299
TX-11708,USR-0565,2025-11-16,299
TX-11709,USR-0565,2025-12-16,299
TX-11710,USR-0566,2025-11-30,999
TX-11711,USR-0567,2025-10-18,99
TX-11712,USR-0567,2025-11-17,99
TX-11713,USR-0567,2025-12-18,99
TX-11714,USR-0568,2025-06-09,299
TX-11715,USR-0568,2025-07-09,299
TX-11716,USR-0568,2025-08-09,299
TX-11717,USR-0568,2025-09-08,299
TX-11718,USR-0569,2025-01-25,99
TX-11719,USR-0570,2025-09-24,299
TX-11720,USR-0570,2025-10-24,299
TX-11721,USR-0570,2025-11-24,299
TX-11722,USR-0570,2025-12-24,299
TX-11723,USR-0571,2025-06-08,99
TX-11724,USR-0571,2025-07-08,99
TX-11725,USR-0571,2025-08-08,99
TX-11726,USR-0571,2025-09-07,99
TX-11727,USR-0572,2025-03-27,299
TX-11728,USR-0572,2025-04-26,299
TX-11729,USR-0572,2025-05-27,299
TX-11730,USR-0573,2025-04-13,99
TX-11731,USR-0573,2025-05-13,99
TX-11732,USR-0573,2025-06-13,99
TX-11733,USR-0573,2025-07-13,99
TX-11734,USR-0574,2025-09-10,999
TX-11735,USR-0574,2025-10-10,999
TX-11736,USR-0574,2025-11-10,999
TX-11737,USR-0574,2025-12-10,999
TX-11738,USR-0575,2025-10-01,99
TX-11739,USR-0575,2025-10-31,99
TX-11740,USR-0576,2025-01-26,299
TX-11741,USR-0576,2025-02-25,299
TX-11742,USR-0576,2025-03-28,299
TX-11743,USR-0576,2025-04-27,299
TX-11744,USR-0576,2025-05-28,299
TX-11745,USR-0576,2025-06-27,299
TX-11746,USR-0576,2025-07-28,299
TX-11747,USR-0576,2025-08-27,299
TX-11748,USR-0576,2025-09-27,299
TX-11749,USR-0576,2025-10-27,299
TX-11750,USR-0576,2025-11-27,299
TX-11751,USR-0576,2025-12-27,299
TX-11752,USR-0577,2025-11-29,999
TX-11753,USR-0578,2025-04-11,299
TX-11754,USR-0578,2025-05-11,299
TX-11755,USR-0578,2025-06-11,299
TX-11756,USR-0578,2025-07-11,299
TX-11757,USR-0579,2025-09-02,99
TX-11758,USR-0579,2025-10-02,99
TX-11759,USR-0580,2025-11-19,999
TX-11760,USR-0580,2025-12-19,999
TX-11761,USR-0581,2025-09-25,99
TX-11762,USR-0581,2025-10-25,99
TX-11763,USR-0581,2025-11-25,99
TX-11764,USR-0581,2025-12-25,99
TX-11765,USR-0582,2025-06-05,99
TX-11766,USR-0582,2025-07-05,99
TX-11767,USR-0582,2025-08-05,99
TX-11768,USR-0582,2025-09-04,99
TX-11769,USR-0583,2025-05-16,99
TX-11770,USR-0583,2025-06-15,99
TX-11771,USR-0583,2025-07-16,99
TX-11772,USR-0583,2025-08-15,99
TX-11773,USR-0583,2025-09-15,99
TX-11774,USR-0584,2025-10-04,299
TX-11775,USR-0584,2025-11-03,299
TX-11776,USR-0584,2025-12-04,299
TX-11777,USR-0585,2025-10-21,999
TX-11778,USR-0585,2025-11-20,999
TX-11779,USR-0586,2025-12-04,99
TX-11780,USR-0587,2025-08-15,99
TX-11781,USR-0587,2025-09-14,99
TX-11782,USR-0588,2025-08-16,299
TX-11783,USR-0588,2025-09-15,299
TX-11784,USR-0588,2025-10-16,299
TX-11785,USR-0588,2025-11-15,299
TX-11786,USR-0588,2025-12-16,299
TX-11787,USR-0589,2025-04-25,299
TX-11788,USR-0589,2025-05-25,299
TX-11789,USR-0589,2025-06-25,299
TX-11790,USR-0589,2025-07-25,299
TX-11791,USR-0589,2025-08-25,299
TX-11792,USR-0589,2025-09-24,299
TX-11793,USR-0589,2025-10-25,299
TX-11794,USR-0590,2025-02-08,99
TX-11795,USR-0590,2025-03-10,99
TX-11796,USR-0590,2025-04-10,99
TX-11797,USR-0590,2025-05-10,99
TX-11798,USR-0590,2025-06-10,99
TX-11799,USR-0590,2025-07-10,99
TX-11800,USR-0591,2025-04-10,99
TX-11801,USR-0591,2025-05-10,99
TX-11802,USR-0591,2025-06-10,99
TX-11803,USR-0591,2025-07-10,99
TX-11804,USR-0591,2025-08-10,99
TX-11805,USR-0591,2025-09-09,99
TX-11806,USR-0591,2025-10-10,99
TX-11807,USR-0591,2025-11-09,99
TX-11808,USR-0591,2025-12-10,99
TX-11809,USR-0592,2025-09-24,299
TX-11810,USR-0593,2025-04-22,299
TX-11811,USR-0593,2025-05-22,299
TX-11812,USR-0593,2025-06-22,299
TX-11813,USR-0593,2025-07-22,299
TX-11814,USR-0593,2025-08-22,299
TX-11815,USR-0594,2025-08-17,999
TX-11816,USR-0594,2025-09-16,999
TX-11817,USR-0594,2025-10-17,999
TX-11818,USR-0594,2025-11-16,999
TX-11819,USR-0594,2025-12-17,999
TX-11820,USR-0595,2025-12-13,99
TX-11821,USR-0596,2025-10-15,99
TX-11822,USR-0596,2025-11-14,99
TX-11823,USR-0597,2025-07-14,299
TX-11824,USR-0597,2025-08-13,299
TX-11825,USR-0597,2025-09-13,299
TX-11826,USR-0598,2025-04-11,299
TX-11827,USR-0598,2025-05-11,299
TX-11828,USR-0598,2025-06-11,299
TX-11829,USR-0598,2025-07-11,299
TX-11830,USR-0598,2025-08-11,299
TX-11831,USR-0599,2025-10-12,99
TX-11832,USR-0599,2025-11-11,99
TX-11833,USR-0599,2025-12-12,99
TX-11834,USR-0600,2025-02-01,99
TX-11835,USR-0600,2025-03-03,99
TX-11836,USR-0600,2025-04-03,99
TX-11837,USR-0600,2025-05-03,99
TX-11838,USR-0600,2025-06-03,99
TX-11839,USR-0600,2025-07-03,99
TX-11840,USR-0601,2025-11-02,99
TX-11841,USR-0601,2025-12-02,99
TX-11842,USR-0602,2025-05-24,99
TX-11843,USR-0602,2025-06-23,99
TX-11844,USR-0602,2025-07-24,99
TX-11845,USR-0603,2025-08-17,299
TX-11846,USR-0603,2025-09-16,299
TX-11847,USR-0603,2025-10-17,299
TX-11848,USR-0604,2025-05-28,99
TX-11849,USR-0605,2025-09-21,299
TX-11850,USR-0605,2025-10-21,299
TX-11851,USR-0606,2025-09-03,99
TX-11852,USR-0606,2025-10-03,99
TX-11853,USR-0606,2025-11-03,99
TX-11854,USR-0607,2025-02-01,99
TX-11855,USR-0607,2025-03-03,99
TX-11856,USR-0607,2025-04-03,99
TX-11857,USR-0607,2025-05-03,99
TX-11858,USR-0607,2025-06-03,99
TX-11859,USR-0607,2025-07-03,99
TX-11860,USR-0607,2025-08-03,99
TX-11861,USR-0607,2025-09-02,99
TX-11862,USR-0607,2025-10-03,99
TX-11863,USR-0607,2025-11-02,99
TX-11864,USR-0608,2025-01-25,99
TX-11865,USR-0608,2025-02-24,99
TX-11866,USR-0608,2025-03-27,99
TX-11867,USR-0608,2025-04-26,99
TX-11868,USR-0608,2025-05-27,99
TX-11869,USR-0609,2025-11-09,299
TX-11870,USR-0609,2025-12-09,299
TX-11871,USR-0610,2025-10-28,99
TX-11872,USR-0610,2025-11-27,99
TX-11873,USR-0611,2025-08-21,99
TX-11874,USR-0611,2025-09-20,99
TX-11875,USR-0611,2025-10-21,99
TX-11876,USR-0612,2025-11-10,999
TX-11877,USR-0613,2025-05-10,99
TX-11878,USR-0613,2025-06-09,99
TX-11879,USR-0613,2025-07-10,99
TX-11880,USR-0613,2025-08-09,99
TX-11881,USR-0614,2025-02-12,99
TX-11882,USR-0614,2025-03-14,99
TX-11883,USR-0615,2025-09-14,99
TX-11884,USR-0615,2025-10-14,99
TX-11885,USR-0615,2025-11-14,99
TX-11886,USR-0615,2025-12-14,99
TX-11887,USR-0616,2025-05-15,299
TX-11888,USR-0616,2025-06-14,299
TX-11889,USR-0616,2025-07-15,299
TX-11890,USR-0616,2025-08-14,299
TX-11891,USR-0616,2025-09-14,299
TX-11892,USR-0616,2025-10-14,299
TX-11893,USR-0616,2025-11-14,299
TX-11894,USR-0617,2025-10-15,99
TX-11895,USR-0617,2025-11-14,99
TX-11896,USR-0617,2025-12-15,99
TX-11897,USR-0618,2025-06-09,299
TX-11898,USR-0618,2025-07-09,299
TX-11899,USR-0618,2025-08-09,299
TX-11900,USR-0618,2025-09-08,299
TX-11901,USR-0618,2025-10-09,299
TX-11902,USR-0618,2025-11-08,299
TX-11903,USR-0618,2025-12-09,299
TX-11904,USR-0619,2025-03-16,99
TX-11905,USR-0619,2025-04-15,99
TX-11906,USR-0619,2025-05-16,99
TX-11907,USR-0620,2025-09-06,99
TX-11908,USR-0620,2025-10-06,99
TX-11909,USR-0620,2025-11-06,99
TX-11910,USR-0620,2025-12-06,99
TX-11911,USR-0621,2025-09-28,99
TX-11912,USR-0621,2025-10-28,99
TX-11913,USR-0621,2025-11-28,99
TX-11914,USR-0622,2025-08-14,999
TX-11915,USR-0622,2025-09-13,999
TX-11916,USR-0622,2025-10-14,999
TX-11917,USR-0623,2025-07-23,299
TX-11918,USR-0623,2025-08-22,299
TX-11919,USR-0623,2025-09-22,299
TX-11920,USR-0624,2025-04-17,999
TX-11921,USR-0624,2025-05-17,999
TX-11922,USR-0624,2025-06-17,999
TX-11923,USR-0624,2025-07-17,999
TX-11924,USR-0624,2025-08-17,999
TX-11925,USR-0624,2025-09-16,999
TX-11926,USR-0625,2025-04-26,99
TX-11927,USR-0625,2025-05-26,99
TX-11928,USR-0625,2025-06-26,99
TX-11929,USR-0625,2025-07-26,99
TX-11930,USR-0626,2025-11-12,99
TX-11931,USR-0626,2025-12-12,99
TX-11932,USR-0627,2025-05-07,99
TX-11933,USR-0627,2025-06-06,99
TX-11934,USR-0628,2025-10-30,99
TX-11935,USR-0628,2025-11-29,99
TX-11936,USR-0629,2025-09-15,999
TX-11937,USR-0629,2025-10-15,999
TX-11938,USR-0629,2025-11-15,999
TX-11939,USR-0630,2025-06-24,299
TX-11940,USR-0630,2025-07-24,299
TX-11941,USR-0630,2025-08-24,299
TX-11942,USR-0631,2025-07-12,299
TX-11943,USR-0631,2025-08-11,299
TX-11944,USR-0632,2025-08-01,99
TX-11945,USR-0632,2025-08-31,99
TX-11946,USR-0632,2025-10-01,99
TX-11947,USR-0632,2025-10-31,99
TX-11948,USR-0632,2025-12-01,99
TX-11949,USR-0633,2025-07-19,99
TX-11950,USR-0633,2025-08-18,99
TX-11951,USR-0634,2025-06-01,299
TX-11952,USR-0634,2025-07-01,299
TX-11953,USR-0634,2025-08-01,299
TX-11954,USR-0635,2025-10-12,99
TX-11955,USR-0635,2025-11-11,99
TX-11956,USR-0635,2025-12-12,99
TX-11957,USR-0636,2025-08-14,299
TX-11958,USR-0636,2025-09-13,299
TX-11959,USR-0636,2025-10-14,299
TX-11960,USR-0636,2025-11-13,299
TX-11961,USR-0636,2025-12-14,299
TX-11962,USR-0637,2025-09-24,99
TX-11963,USR-0637,2025-10-24,99
TX-11964,USR-0638,2025-10-14,99
TX-11965,USR-0638,2025-11-13,99
TX-11966,USR-0638,2025-12-14,99
TX-11967,USR-0639,2025-10-07,99
TX-11968,USR-0639,2025-11-06,99
TX-11969,USR-0639,2025-12-07,99
TX-11970,USR-0640,2025-07-12,299
TX-11971,USR-0640,2025-08-11,299
TX-11972,USR-0640,2025-09-11,299
TX-11973,USR-0640,2025-10-11,299
TX-11974,USR-0640,2025-11-11,299
TX-11975,USR-0641,2025-11-06,99
TX-11976,USR-0641,2025-12-06,99
TX-11977,USR-0642,2025-02-01,99
TX-11978,USR-0642,2025-03-03,99
TX-11979,USR-0642,2025-04-03,99
TX-11980,USR-0643,2025-07-05,99
TX-11981,USR-0643,2025-08-04,99
TX-11982,USR-0643,2025-09-04,99
TX-11983,USR-0643,2025-10-04,99
TX-11984,USR-0643,2025-11-04,99
TX-11985,USR-0644,2025-07-13,99
TX-11986,USR-0644,2025-08-12,99
TX-11987,USR-0644,2025-09-12,99
TX-11988,USR-0644,2025-10-12,99
TX-11989,USR-0645,2025-10-20,999
TX-11990,USR-0645,2025-11-19,999
TX-11991,USR-0645,2025-12-20,999
TX-11992,USR-0646,2025-09-28,99
TX-11993,USR-0646,2025-10-28,99
TX-11994,USR-0646,2025-11-28,99
